Datum,Wochentag,isFerienZH,Ferien Desc ZH,isFerienSG,Ferien Desc SG,isFerienGR,Ferien Desc GR,Feiertag Desc,isFeiertag ZH,isFeiertag SG,isFeiertag GR,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,Schalter,Tel,Mail,Total Anfragen
16.01.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-1.225,29.9,30028.25,2.2,4.375,1.0,0.0,20.4,3.4,0.2,-13.1,0.41,0.6,0.0,0.0,0.94,1.8,18.6,1.3,0,14.0,70.0,34.0,118.0
17.01.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-4.325,37.9,16851.25,4.7,10.025,18.25,0.0,19.8,4.0,2.0,-6.3,8.88,15.7,0.0,0.0,2.38,4.7,24.7,0.0,0,14.0,70.0,44.0,128.0
18.01.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-3.65,40.2,29210.0,3.1,8.675,1.0,0.0,14.5,5.7,-0.4,-11.7,11.99,22.3,0.0,0.0,1.02,1.2,13.2,0.0,0,14.0,70.0,28.0,112.0
19.01.2018,Freitag,0,0,0,0,0,0,0,0,0,0,-1.925,42.5,30032.75,3.275,1.0,1.0,0.0,18.5,3.3,3.9,-11.4,3.87,7.1,0.0,0.0,0.09,0.0,20.7,0.0,0,23.0,70.0,30.0,123.0
20.01.2018,Samstag,0,0,0,0,0,0,0,0,0,0,-5.55,45.3,30037.25,3.275,15.95,1.0,0.0,10.7,4.2,2.3,-8.8,4.28,3.7,0.0,0.0,1.19,1.8,13.0,1.3,0,34.0,70.0,23.0,127.0
21.01.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-3.575,57.5,21377.25,5.675,33.55,1.0,0.0,13.3,3.8,0.3,-11.3,18.65,31.2,0.0,0.0,3.46,4.3,25.4,0.0,0,32.0,70.0,26.0,128.0
22.01.2018,Montag,0,0,0,0,0,0,0,0,0,0,-1.175,58.2,29974.75,1.825,42.0,1.0,0.0,12.1,5.1,0.0,-7.8,15.03,21.9,0.0,0.0,3.4,5.7,7.9,0.0,0,31.0,70.0,49.0,150.0
23.01.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-1.05,60.5,18405.5,3.95,1.0,1.0,0.0,13.5,2.8,3.8,-4.6,25.8,37.2,0.0,0.0,0.08,0.0,18.9,1.3,0,19.0,70.0,39.0,128.0
24.01.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-0.9,57.6,30003.0,2.55,1.0,1.0,0.0,5.8,3.4,1.0,-4.5,0.04,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0,41.0,70.0,38.0,149.0
25.01.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,1.475,53.5,29988.0,3.1,1.0,1.0,0.0,14.6,3.4,7.1,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.8,0,58.0,70.0,35.0,163.0
26.01.2018,Freitag,0,0,0,0,0,0,0,0,0,0,2.675,115.5,30029.0,2.7,1.0,1.0,0.0,12.7,6.5,6.6,-3.3,0.0,0.0,0.0,0.0,0.03,0.0,27.9,0.0,0,41.0,70.0,44.0,155.0
27.01.2018,Samstag,0,0,0,0,0,0,0,0,0,0,1.675,47.625,30032.0,2.15,1.0,1.0,0.0,5.8,6.2,3.2,-3.7,0.16,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0,88.0,70.0,42.0,200.0
28.01.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,0.7,43.975,30029.0,1.525,1.0,1.0,0.0,2.8,2.0,5.1,-4.3,0.23,0.4,0.0,0.0,0.0,0.0,4.9,0.7,0,21.0,70.0,24.0,115.0
29.01.2018,Montag,0,0,0,0,0,0,0,0,0,0,1.7,40.775,30029.25,1.9,1.0,1.0,0.0,6.2,1.6,4.5,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.0,0,25.0,70.0,40.0,135.0
30.01.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-0.2,66.75,30030.25,2.675,1.0,1.0,0.0,8.0,1.8,7.7,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,2.9,0,31.0,70.0,48.0,149.0
31.01.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,0.1,99.15,30032.5,2.225,1.0,1.0,0.0,4.6,1.5,3.1,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2.7,0,26.0,70.0,38.0,134.0
01.02.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-1.825,102.625,30030.0,4.1,11.625,1.0,0.0,10.0,3.0,4.5,-5.6,0.0,0.0,0.0,0.0,1.13,1.5,23.8,0.0,0,28.0,52.3,18.0,98.3
02.02.2018,Freitag,0,0,0,0,0,0,0,0,0,0,-6.55,113.625,30029.5,1.8,1.0,1.0,0.0,7.7,5.1,0.4,-9.7,8.47,11.4,0.0,0.0,0.0,0.0,16.8,2.0,0,16.0,52.3,38.0,106.3
03.02.2018,Samstag,0,0,0,0,0,0,0,0,0,0,-8.0,106.0,30039.25,2.975,1.0,1.0,0.0,9.9,3.5,-3.5,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.9,0,48.0,52.3,28.0,128.3
04.02.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-8.5,106.375,30007.0,1.725,1.0,1.0,0.0,1.5,4.3,-6.1,-13.4,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0,53.0,52.3,32.0,137.3
05.02.2018,Montag,0,0,0,0,0,0,0,0,0,0,-4.1,104.025,30002.25,2.575,1.0,1.0,0.0,5.5,1.9,-4.3,-13.4,0.0,0.0,0.0,0.0,0.0,0.0,12.9,2.1,0,54.0,52.3,45.0,151.3
06.02.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-2.6,100.05,30003.5,2.325,1.0,1.0,0.0,4.9,3.8,-0.9,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0,32.0,52.3,27.0,111.3
07.02.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-4.45,103.875,30037.25,3.025,1.0,1.0,0.0,5.6,2.9,1.4,-11.8,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0,42.0,52.3,41.0,135.3
08.02.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-5.9,96.725,22921.5,1.75,1.0,1.0,0.0,5.9,3.0,-2.4,-21.2,0.0,0.0,0.0,1.0,0.0,0.0,9.1,0.8,0,25.0,52.3,30.0,107.3
09.02.2018,Freitag,0,0,0,0,0,0,0,0,0,0,-4.675,100.225,29985.5,1.8,1.0,1.0,0.0,1.8,2.3,-2.5,-21.2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,21.0,52.3,41.0,114.3
10.02.2018,Samstag,1,Sportferien,0,0,0,0,0,0,0,0,-5.85,95.975,29958.25,2.925,1.0,1.0,0.0,5.6,1.4,-0.2,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.8,0,70.0,52.3,16.0,138.3
11.02.2018,Sonntag,1,Sportferien,0,0,0,0,0,0,0,0,-5.05,100.125,29987.0,2.125,1.0,1.0,0.0,4.5,3.2,-3.8,-12.6,0.0,0.0,0.0,0.0,0.1,0.0,6.6,2.3,0,66.0,52.3,16.0,134.3
12.02.2018,Montag,1,Sportferien,0,0,0,0,Fasnachtsmontag,1,1,1,-6.475,109.725,15669.75,5.75,1.6,1.0,0.0,10.0,2.3,1.1,-12.2,3.16,4.4,0.0,1.0,0.15,0.0,26.5,0.0,0,40.0,52.3,62.0,154.3
13.02.2018,Dienstag,1,Sportferien,0,0,0,0,0,0,0,0,-10.375,95.5,30020.5,2.25,1.0,1.0,0.0,7.0,6.1,-3.6,-15.7,0.36,0.3,0.0,0.0,0.0,0.0,11.2,1.4,0,40.0,52.3,28.0,120.3
14.02.2018,Mittwoch,1,Sportferien,0,0,0,0,Valentinstag,1,1,1,-9.525,102.8,30007.25,2.475,1.0,1.0,0.0,2.8,1.8,-5.3,-16.2,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0,31.0,52.3,27.0,110.3
15.02.2018,Donnerstag,1,Sportferien,0,0,0,0,0,0,0,0,-4.35,105.725,22920.5,1.5,10.75,1.0,0.0,2.9,2.1,-4.1,-16.6,0.0,0.0,0.0,1.0,0.87,1.2,5.7,0.0,0,67.0,52.3,30.0,149.3
16.02.2018,Freitag,1,Sportferien,0,0,0,0,0,0,0,0,1.4,126.8,23430.75,2.125,23.275,1.0,0.0,4.6,1.7,3.9,-17.1,7.84,13.4,0.0,0.0,1.62,3.3,8.4,0.0,0,33.0,52.3,29.0,114.3
17.02.2018,Samstag,1,Sportferien,0,0,0,0,0,0,0,0,1.775,110.5,29057.25,2.575,3.275,1.0,0.0,10.0,2.1,2.4,-3.1,4.49,7.3,0.0,0.0,0.41,0.3,12.7,1.5,0,59.0,52.3,24.0,135.3
18.02.2018,Sonntag,1,Sportferien,0,0,0,0,0,0,0,0,-4.625,111.375,16532.5,4.0,1.0,1.0,0.0,9.5,4.6,3.0,-4.3,5.42,6.3,0.0,1.0,0.0,0.0,18.8,0.0,0,57.0,52.3,29.0,138.3
19.02.2018,Montag,1,Sportferien,0,0,0,0,Fasnacht *,1,1,1,-6.125,104.725,30034.25,2.125,1.0,1.0,0.0,5.4,4.2,-3.0,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.7,0,37.0,52.3,50.0,139.3
20.02.2018,Dienstag,1,Sportferien,0,0,0,0,Fasnachtsdienstag *,1,1,1,-6.75,97.525,30038.0,3.275,1.0,1.0,0.0,8.4,2.7,-2.6,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,19.8,2.2,0,30.0,52.3,35.0,117.3
21.02.2018,Mittwoch,1,Sportferien,0,0,0,0,Fasnachtsmittwoch *,1,1,1,-8.65,94.8,30039.75,4.0,1.0,1.0,0.0,6.7,4.9,-4.4,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0,25.0,52.3,46.0,123.3
22.02.2018,Donnerstag,1,Sportferien,0,0,0,0,0,0,0,0,-8.35,108.05,30041.0,1.525,1.0,1.0,0.0,2.1,4.0,-6.5,-14.5,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.8,0,17.0,52.3,27.0,96.3
23.02.2018,Freitag,1,Sportferien,0,0,0,0,0,0,0,0,-7.225,97.675,30022.75,2.425,1.0,1.0,0.0,2.6,2.4,-4.4,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.6,0,29.0,52.3,47.0,128.3
24.02.2018,Samstag,1,Sportferien,0,0,1,Sportferien,0,0,0,0,-3.15,98.85,30035.0,3.0,1.0,1.0,0.0,3.3,2.6,-2.7,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.8,0,46.0,52.3,30.0,128.3
25.02.2018,Sonntag,1,Sportferien,0,0,1,Sportferien,0,0,0,0,-9.6,95.575,24221.0,4.1,1.0,1.0,0.0,7.9,2.4,3.0,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.7,0,50.0,52.3,36.0,138.3
26.02.2018,Montag,0,0,0,0,1,Sportferien,0,0,0,0,-16.15,80.525,29985.5,5.675,1.0,1.0,0.0,9.5,5.7,-4.9,-20.9,0.0,0.0,0.0,0.0,0.0,0.0,24.1,1.9,0,39.0,52.3,34.0,125.3
27.02.2018,Dienstag,0,0,0,0,1,Sportferien,0,0,0,0,-18.425,89.275,29996.5,2.525,1.0,1.0,0.0,4.2,6.3,-13.6,-25.1,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.5,0,25.0,52.3,31.0,108.3
28.02.2018,Mittwoch,0,0,0,0,1,Sportferien,0,0,0,0,-13.8,94.025,29996.25,2.25,1.0,1.0,0.0,4.2,3.1,-14.4,-25.7,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0,29.0,52.3,23.0,104.3
01.03.2018,Donnerstag,0,0,0,0,1,Sportferien,0,0,0,0,-4.2,89.675,29996.75,2.725,6.225,1.0,0.0,12.5,2.8,-5.0,-22.8,0.0,0.0,0.0,0.0,0.36,1.0,16.4,0.0,0,33.0,42.8,28.0,103.8
02.03.2018,Freitag,0,0,0,0,1,Sportferien,0,0,0,0,0.675,96.275,30027.75,2.325,1.0,1.0,0.0,7.9,3.6,1.8,-13.2,2.26,5.8,0.0,0.0,0.02,0.0,17.7,0.0,0,31.0,42.8,25.0,98.8
03.03.2018,Samstag,0,0,0,0,1,Sportferien,0,0,0,0,-2.075,96.95,30031.75,2.05,2.6,1.0,0.0,6.1,4.6,3.0,-7.9,2.14,3.3,0.0,0.0,0.16,0.3,12.3,0.0,0,34.0,42.8,22.0,98.8
04.03.2018,Sonntag,0,0,0,0,1,Sportferien,0,0,0,0,-0.5,93.925,30028.0,2.45,1.0,1.0,0.0,10.2,2.7,2.3,-7.8,1.35,2.2,0.0,0.0,0.0,0.0,13.9,1.7,0,19.0,42.8,30.0,91.8
05.03.2018,Montag,0,0,0,0,0,0,0,0,0,0,0.575,96.125,30033.75,1.675,1.275,1.0,0.0,4.4,3.3,3.0,-7.2,0.43,0.6,0.0,0.0,0.04,0.0,9.5,0.0,0,32.0,42.8,37.0,111.8
06.03.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-0.275,95.25,30030.5,2.2,1.575,1.0,0.0,5.7,2.2,2.5,-5.1,0.39,0.6,0.0,0.0,0.06,0.0,7.5,0.4,0,30.0,42.8,30.0,102.8
07.03.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-2.175,99.225,30034.75,3.225,10.475,1.0,0.0,9.7,2.3,0.1,-5.0,0.71,0.6,0.0,0.0,1.21,1.5,11.7,0.8,0,24.0,42.8,33.0,99.8
08.03.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-2.975,102.55,30026.25,2.45,1.0,1.0,0.0,3.3,3.0,-1.3,-9.3,8.7,12.1,0.0,0.0,0.0,0.0,8.9,2.6,0,22.0,42.8,32.0,96.8
09.03.2018,Freitag,0,0,0,0,0,0,0,0,0,0,0.925,97.175,30010.0,1.7,1.0,1.0,0.0,3.7,2.3,2.4,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.8,0,25.0,42.8,27.0,94.8
10.03.2018,Samstag,0,0,0,0,0,0,0,0,0,0,2.925,97.325,28313.25,2.625,3.45,1.0,0.0,8.3,2.4,5.1,-6.1,0.0,0.0,0.0,0.0,0.35,0.5,15.9,1.6,0,26.0,42.8,17.0,85.8
11.03.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,3.45,94.625,26584.75,2.475,1.75,1.0,0.0,13.0,4.0,2.8,-1.5,2.86,4.7,0.0,0.0,0.58,0.0,17.0,0.7,0,25.0,42.8,19.0,86.8
12.03.2018,Montag,0,0,0,0,0,0,0,0,0,0,3.025,84.375,30028.75,1.35,1.0,1.0,0.0,5.1,4.1,4.5,-0.6,3.11,0.5,0.0,0.0,0.04,0.0,9.3,0.0,0,18.0,42.8,31.0,91.8
13.03.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,0.075,85.375,30035.25,2.975,1.425,1.0,0.0,6.1,2.2,3.1,-1.7,0.27,0.3,0.0,0.0,0.02,0.0,11.7,1.1,0,16.0,42.8,31.0,89.8
14.03.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,0.525,83.575,30019.5,2.3,1.0,1.0,0.0,4.6,3.1,2.0,-5.0,0.21,0.3,0.0,0.0,0.0,0.0,11.1,0.0,0,17.0,42.8,20.0,79.8
15.03.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,1.525,56.825,30033.75,3.15,2.4,1.0,0.0,13.0,2.7,3.6,-5.4,0.14,0.3,0.0,0.0,0.43,0.0,20.4,0.8,0,20.0,42.8,20.0,82.8
16.03.2018,Freitag,0,0,0,0,0,0,0,0,0,0,0.775,67.55,30017.25,1.525,1.0,16.65,0.0,6.8,5.0,2.6,-5.1,2.63,2.7,0.0,0.0,0.0,0.0,11.2,0.0,0,13.0,42.8,12.0,67.8
17.03.2018,Samstag,0,0,0,0,0,0,0,0,0,0,0.1,76.375,30031.75,1.575,8.125,1.0,0.0,2.3,2.8,3.0,-4.8,0.35,0.6,0.0,0.0,1.57,1.1,4.8,0.0,0,32.0,42.8,17.0,91.8
18.03.2018,Sonntag,0,0,0,0,0,0,0,0,0,0,-2.5,84.475,30035.75,4.1,1.0,1.0,0.0,8.3,1.7,1.2,-3.7,6.64,4.9,0.0,0.0,0.11,0.0,14.3,0.4,0,11.0,42.8,38.0,91.8
19.03.2018,Montag,0,0,0,0,0,0,Josefstag,0,0,1,-5.2,76.45,29185.5,3.925,2.625,1.0,0.0,9.5,4.8,-1.0,-6.1,3.52,1.8,0.0,0.0,0.26,0.3,24.8,1.0,0,26.0,42.8,37.0,105.8
20.03.2018,Dienstag,0,0,0,0,0,0,Frühlingsanfang,1,1,1,-7.675,79.375,28084.25,5.45,1.0,1.0,0.0,13.2,6.5,-3.5,-8.7,1.2,1.4,0.0,0.0,0.0,0.0,24.4,0.9,0,13.0,42.8,33.0,88.8
21.03.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,-7.9,78.7,29982.25,7.375,1.0,1.0,0.0,11.7,7.3,-5.4,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,33.1,2.0,0,17.0,42.8,17.0,76.8
22.03.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,-9.25,73.825,29689.75,4.225,1.0,1.0,0.0,11.5,7.0,-6.0,-15.1,0.0,0.0,0.0,0.0,0.08,0.0,20.4,2.4,0,15.0,42.8,29.0,86.8
23.03.2018,Freitag,0,0,0,0,0,0,0,0,0,0,-4.05,81.875,24465.0,3.9,1.0,1.0,0.0,8.3,5.7,-2.7,-15.6,0.09,0.0,0.0,0.0,0.0,0.0,22.1,1.4,0,14.0,42.8,19.0,75.8
24.03.2018,Samstag,0,0,0,0,0,0,0,0,0,0,-2.45,78.475,30036.5,2.2,1.0,1.0,0.0,3.6,4.9,-0.4,-10.4,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.9,0,37.0,42.8,10.0,89.8
25.03.2018,Sonntag,0,0,0,0,0,0,Sommerzeitbeginn,1,1,1,-1.675,72.2,30008.0,2.375,1.0,1.0,0.0,9.2,2.0,2.2,-10.5,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.6,0,34.0,42.8,12.0,88.8
26.03.2018,Montag,0,0,0,0,0,0,0,0,0,0,-0.925,66.05,30017.75,3.875,1.475,1.0,0.0,9.0,3.5,2.9,-9.3,0.0,0.0,0.0,0.0,0.05,0.0,22.0,0.0,0,5.0,42.8,33.0,80.8
27.03.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,-1.65,65.675,30037.5,2.6,3.475,1.0,0.0,5.6,5.2,0.1,-6.4,0.21,0.7,0.0,0.0,0.27,0.4,10.7,2.8,0,13.0,42.8,18.0,73.8
28.03.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,2.175,68.825,29028.25,1.75,7.5,1.0,0.0,3.4,2.4,0.7,-6.8,3.15,6.1,0.0,0.0,0.77,0.9,8.0,0.0,0,12.0,42.8,19.0,73.8
29.03.2018,Donnerstag,0,0,0,0,0,0,0,0,0,0,0.4,74.65,30027.5,4.1,13.275,1.0,0.0,7.5,2.2,4.2,-4.2,1.97,3.5,0.0,0.0,1.05,1.7,12.9,0.0,0,29.0,42.8,15.0,86.8
30.03.2018,Freitag,0,0,0,0,0,0,Karfreitag,1,1,1,1.225,75.875,30025.0,3.225,17.225,1.0,0.0,19.2,3.6,1.9,-4.7,6.63,10.6,0.0,0.0,2.09,2.9,19.4,1.5,0,23.0,42.8,8.0,73.8
31.03.2018,Samstag,0,0,0,0,0,0,0,0,0,0,-1.1,99.675,24725.75,6.475,13.7,1.0,0.0,0.0,5.1,2.7,-3.8,16.39,16.3,0.0,0.0,2.07,1.7,23.7,0.0,0,45.0,42.8,12.0,99.8
01.04.2018,Sonntag,0,0,0,0,0,0,Ostersonntag,1,1,1,-2.275,80.4,21086.25,4.425,1.0,1.0,0.0,10.8,6.1,-0.5,-4.5,6.5,6.9,0.0,0.0,0.11,0.0,22.4,1.6,0,32.0,30.5,21.0,83.5
02.04.2018,Montag,0,0,0,0,0,0,Ostermontag,0,0,0,0.225,65.7,29982.75,3.0,1.0,1.0,0.0,8.8,4.7,-0.2,-8.3,0.25,0.0,0.0,0.0,0.0,0.0,13.4,2.3,0,12.0,30.5,11.0,53.5
03.04.2018,Dienstag,0,0,0,0,0,0,0,0,0,0,3.925,62.825,30039.0,2.55,1.0,1.0,0.0,10.4,3.7,5.5,-8.5,0.03,0.0,0.0,0.0,0.0,0.0,27.2,0.6,0,17.0,30.5,23.0,70.5
04.04.2018,Mittwoch,0,0,0,0,0,0,0,0,0,0,4.7,52.45,25432.5,3.35,5.325,1.0,0.0,11.0,7.0,3.6,0.4,0.0,0.0,0.0,0.0,0.52,0.4,24.7,0.6,0,26.0,30.5,27.0,83.5
05.04.2018,Donnerstag,0,0,0,0,0,0,Näfelser Fahrt,0,0,0,3.075,53.05,30031.0,3.375,1.0,1.0,0.0,8.6,5.4,3.8,1.1,3.32,1.3,0.0,0.0,0.0,0.0,15.6,1.6,0,15.0,30.5,20.0,65.5
06.04.2018,Freitag,0,0,0,0,0,0,0,0,0,0,2.8,34.0,30031.75,2.15,1.0,1.0,0.0,3.1,3.8,3.1,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,8.7,5.3,0,20.0,30.5,22.0,72.5
07.04.2018,Samstag,0,0,0,0,0,0,0,0,0,0,6.4,33.1,30019.5,1.675,1.0,1.0,0.0,3.8,2.3,8.4,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,10.9,2.6,0,14.0,30.5,14.0,58.5
08.04.2018,Sonntag,0,0,1,Fruehlingsferien,0,0,0,0,0,0,7.175,39.15,30021.25,2.05,1.0,1.0,0.0,10.7,2.7,9.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,17.1,2.2,0,9.0,30.5,13.0,52.5
09.04.2018,Montag,0,0,1,Fruehlingsferien,0,0,0,0,0,0,5.875,31.025,30014.75,2.1,1.0,1.0,0.0,10.7,4.8,6.6,1.4,0.0,0.0,0.0,0.0,0.01,0.0,17.1,0.3,0,10.0,30.5,17.0,57.5
10.04.2018,Dienstag,0,0,1,Fruehlingsferien,0,0,0,0,0,0,4.925,26.35,30026.25,2.85,1.55,1.0,0.0,10.6,3.4,7.7,1.7,0.77,0.0,0.0,0.0,0.5,0.2,17.1,1.9,0,8.0,30.5,20.0,58.5
11.04.2018,Mittwoch,0,0,1,Fruehlingsferien,0,0,0,0,0,0,3.325,22.275,30033.5,1.925,1.0,1.0,0.0,7.4,4.9,4.5,-1.2,2.36,0.0,0.0,0.0,0.0,0.0,14.2,1.7,0,10.0,30.5,20.0,60.5
12.04.2018,Donnerstag,0,0,1,Fruehlingsferien,0,0,0,0,0,0,2.675,26.55,30026.5,3.05,8.95,1.0,0.0,7.4,4.0,5.2,-2.3,1.14,0.9,1.0,0.0,2.15,1.9,16.5,0.0,0,9.0,30.5,24.0,63.5
13.04.2018,Freitag,0,0,1,Fruehlingsferien,0,0,0,0,0,0,3.325,33.5,30012.5,2.425,1.0,1.0,0.0,8.8,4.5,4.6,0.4,20.99,17.5,0.0,0.0,0.0,0.0,13.9,1.9,0,11.0,30.5,15.0,56.5
14.04.2018,Samstag,0,0,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,4.625,20.475,30020.5,1.4,1.0,1.0,0.0,4.1,3.7,2.8,-0.3,1.36,0.6,0.0,0.0,0.0,0.0,7.3,7.4,0,7.0,30.5,7.0,44.5
15.04.2018,Sonntag,0,0,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,7.55,16.5,30000.75,2.275,6.225,1.0,0.0,4.6,2.2,9.5,-2.2,0.0,0.0,0.0,0.0,0.27,0.0,8.5,0.0,0,3.0,30.5,13.0,46.5
16.04.2018,Montag,0,0,1,Fruehlingsferien,1,Fruehlingsferien,Sechseläuten *,1,0,0,4.725,15.375,29857.25,2.275,9.05,1.0,0.0,0.0,2.1,10.2,2.0,0.96,0.0,0.0,0.0,0.39,0.0,13.4,0.5,0,6.0,30.5,35.0,71.5
17.04.2018,Dienstag,0,0,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,7.0,9.575,30020.25,1.825,1.0,1.0,0.0,7.5,3.4,4.8,1.8,3.06,0.0,0.0,0.0,0.0,0.0,12.4,2.2,0,5.0,30.5,22.0,57.5
18.04.2018,Mittwoch,0,0,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,8.25,8.4,30014.0,1.775,1.0,1.0,0.0,3.3,2.8,10.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2.6,0,3.0,30.5,13.0,46.5
19.04.2018,Donnerstag,0,0,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,10.925,6.575,30009.75,1.575,1.0,1.0,0.0,2.1,1.9,13.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.7,2.7,0,7.0,30.5,19.0,56.5
20.04.2018,Freitag,0,0,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,10.925,4.75,30016.0,1.6,1.0,1.0,0.0,2.4,1.9,15.4,3.9,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0,0.0,30.5,11.0,41.5
21.04.2018,Samstag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,11.625,2.4,29985.5,1.8,1.0,1.0,0.0,2.8,1.8,15.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2.8,0,0.0,30.5,2.0,32.5
22.04.2018,Sonntag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,0,0,0,0,11.65,0.65,29995.75,1.75,1.0,1.0,0.0,2.1,1.8,17.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0,0.0,30.5,3.0,33.5
23.04.2018,Montag,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,9.925,1.0,30009.75,3.225,3.125,24.5,0.0,9.1,1.8,17.4,5.6,0.0,0.0,0.0,0.0,0.02,0.0,12.7,0.9,0,7.0,30.5,17.0,54.5
24.04.2018,Dienstag,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,9.425,0.1,30012.75,2.45,5.3,10.225,0.0,6.0,3.5,16.7,4.6,0.69,0.0,0.0,0.0,0.48,0.0,11.8,1.7,0,11.0,30.5,22.0,63.5
25.04.2018,Mittwoch,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,11.1,0.3,30009.5,1.625,1.0,1.0,0.0,4.1,2.3,15.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0,10.0,30.5,18.0,58.5
26.04.2018,Donnerstag,1,Fruehlingsferien,0,0,1,Fruehlingsferien,0,0,0,0,5.7,0.075,30029.25,5.1,1.0,1.0,0.0,9.3,2.8,15.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0,11.0,30.5,17.0,58.5
